index,level,lession,kanji,vi_1,vi_2,giai_thich,image_1,image_2
241,4,1,室,Ốc,căn phòng,Căn nhà có bàn và có cây,241_image_1.png,241_image_2.png
242,4,1,意,Ý,ý chí,Ý chí là âm thanh xuất phát từ trái tim,242_image_1.png,242_image_2.png
243,4,1,億,Ức,100 triệu,"Để có 100 triệu, con người phải có ý chí",243_image_1.png,243_image_2.png
244,4,1,安,An,an toàn,Phụ nữ ở trong nhà thì sẽ an toàn,244_image_1.png,244_image_2.png
245,4,1,暗,Ám,bóng tối,Mặt trời chiếu vào người tạo ra bóng,245_image_1.png,245_image_2.png
246,4,1,案,Án,Phương án,"Để an toàn, con người có phương án trồng cây quanh nhà",246_image_1.png,246_image_2.png
247,4,1,委,Ủy,ủy thác,"Ngày xưa đàn ông đi săn bắt, còn con gái được uỷ thác đi hái lượm",247_image_1.png,247_image_2.png
248,4,1,医,Y,y học,Hộp kim châm cứu,248_image_1.png,248_image_2.png
249,4,1,以,Dĩ,cái mốc,Cái mốc trên đường,249_image_1.png,249_image_2.png
250,4,2,位,Vị,vị trí,Vị trí xã hội khác biệt,250_image_1.png,250_image_2.png
251,4,2,胃,Vị,dạ dày,Dạ dày con người,251_image_1.png,251_image_2.png
252,4,2,囲,Vi,phạm vi,Cái giếng trong phạm vi 4 bức tường,252_image_1.png,252_image_2.png
253,4,2,表,Y,y phục,3 chữ Y ghép lại thành chữ 表,253_image_1.png,253_image_2.png
254,4,2,塩,Diêm,muối,"Muối là một loại khoáng sản, cho người ăn, và được để vào đĩa",254_image_1.png,254_image_2.png
255,4,2,院,Viện,bệnh viện,Bệnh viện là nơi phục hồi nguyên khí ( genki - sức khoẻ ),255_image_1.png,255_image_2.png
256,4,2,員,Viên,nhân viên,Nhân viên dùng miệng kiếm tiền,256_image_1.png,256_image_2.png
257,4,2,飲,Ẩm,uống,Người cầm chai nước uống,257_image_1.png,257_image_2.png
258,4,2,横,Hoành,ngang,Cây và chảo lửa ngang nhau,258_image_1.png,258_image_2.png
259,4,2,央,Ương,giữa,Mũi tên xuyên giữa tờ giấy,259_image_1.png,259_image_2.png
260,4,3,愛,Ái,tình yêu,Bạn có thể dẫn ( 爪 ) một cô gái về nhà ( 冖 ) khi trái tim ( 心 ) của cô ấy đi theo ( 夂 ) bạn,260_image_1.png,260_image_2.png
261,4,3,温,Ôn,ấm áp,Đưa bát đĩa ra ngoài trời để phơi khô,261_image_1.png,261_image_2.png
262,4,3,運,Vận,vận động,Xe chở đồ đi trên đường,262_image_1.png,262_image_2.png
263,4,3,育,Dục,nuôi dưỡng,Nuôi dưỡng em bé bằng sữa mẹ,263_image_1.png,263_image_2.png
264,4,3,駅,Dịch,nhà ga,Ngày xưa con người di chuyển bằng ngựa,264_image_1.png,264_image_2.png
265,4,3,泳,Vịnh,bơi,Cậu bé đang tập bơi,265_image_1.png,265_image_2.png
266,4,3,栄,Vinh,vinh quang,Huân chương cây xanh,266_image_1.png,266_image_2.png
267,4,3,英,Anh,tiếng anh,Người đi thi Olympic tiếng anh được vòng nguyệt quế,267_image_1.png,267_image_2.png
268,4,3,印,Ấn,ấn tượng,chữ 印 giống chữ ÉP ( chữ ÉP hơi đồng nghĩa với chữ ẤN ),268_image_1.png,268_image_2.png
269,4,3,荷,(Hà),hành lý,"Chú bộ đội hành quân trong rừng, để cỏ lên balo để nguỵ trang",269_image_1.png,269_image_2.png
270,4,4,貨,Hoá,hàng hoá,"Muốn mua được hàng hoá, chúng ta phải mất tiền",270_image_1.png,270_image_2.png
271,4,4,課,Khoá,khoá học,Khoá học nói về cây ăn quả,271_image_1.png,271_image_2.png
272,4,4,加,Gia,tham gia,Tham gia cả sức lực và tiếng nói,272_image_1.png,272_image_2.png
273,4,4,果,Quả,hoa quả,Cây sai quả,273_image_1.png,273_image_2.png
274,4,4,化,Hoá,tiến hoá,"Ngày xưa con người đứng để làm, ngày nay còn người ngồi đề làm",274_image_1.png,274_image_2.png
275,4,4,害,Hại,tổn hại,Trồng cây trong nhà rất có hại,275_image_1.png,275_image_2.png
276,4,4,街,Nhai,đường phố,Người đi trên đường phố,276_image_1.png,276_image_2.png
277,4,4,覚,Giác,nhớ ra,Bóng đèn biểu tượng cho sự giác ngộ,277_image_1.png,277_image_2.png
278,4,4,各,Các,các vị,Mỗi thành vên trong gia đình đều phải cào 1 đồng thóc,278_image_1.png,278_image_2.png
279,4,4,開,Khai,khai vận,Mở cánh cửa,279_image_1.png,279_image_2.png
280,4,5,界,Giới,thế giới,Hướng về thế giới,280_image_1.png,280_image_2.png
281,4,5,階,Giai,bậc thềm,Người đang đi xuống bậc thềm,281_image_1.png,281_image_2.png
282,4,5,械,Giới,cơ giới,Khẩu pháo thời chiến là khí giới mạnh nhất,282_image_1.png,282_image_2.png
283,4,5,改,Cải,cải cách,Cải cách ( 改 ) là sự rèn luyện ( 攵 ) con người ( 己 ),283_image_1.png,283_image_2.png
284,4,5,館,Quán,hội quán,"官 ( quan ): thể hiện tên gọi¥, 飠 ( thực ): thể hiện ý nghĩa",284_image_1.png,284_image_2.png
285,4,5,感,Cảm,cảm động,Bắn 10 mũi tên vào trái tim thì trái tim sẽ cảm động,285_image_1.png,285_image_2.png
286,4,5,寒,Hàn,lạnh,Ngôi nhà tre bị tuyết phủ nên rất lạnh,286_image_1.png,286_image_2.png
287,4,5,漢,Hán,hán tự,Người Hán đội mũ đang đứng gần bờ sông,287_image_1.png,287_image_2.png
288,4,5,関,Quan,quan hệ,Dùng quan hệ để gửi ( 送 ) tiền qua cổng sau ( 門 ) thăng chức,288_image_1.png,288_image_2.png
289,4,5,完,Hoàn,hoàn thành,Đôi vợ chồng hoàn thành một căn nhà,289_image_1.png,289_image_2.png
290,4,6,管,Quản,cái ống,Ống sáo làm bằng tre,290_image_1.png,290_image_2.png
291,4,6,官,Quan,quan lại,Ngôi nhà của quan thường rất to,291_image_1.png,291_image_2.png
292,4,6,観,Quan,quan sát,Con ma một mắt đang nhìn chú chim và cành cây,292_image_1.png,292_image_2.png
293,4,6,岸,Ngạn,bờ biển,Bờ biển,293_image_1.png,293_image_2.png
294,4,6,願,Nguyện,nguyện ước,Vẽ nguyện ước ( 願 ) của mình lên trang giấy ( 原 ). 頁: thể hiện âm đọc,294_image_1.png,294_image_2.png
295,4,6,起,Khởi,khởi dậy,Sáng dậy chạy đến trường,295_image_1.png,295_image_2.png
296,4,6,期,Kì,kì hạn,Ngày trăng khuyết sẽ là kì hạn trả nợ,296_image_1.png,296_image_2.png
297,4,6,喜,Hỷ,hạnh phúc,"Trải qua 210 lần điều tốt lành, thì sẽ cảm thấy hạnh phúc",297_image_1.png,297_image_2.png
298,4,6,季,Quý,mùa,Đứa trẻ vui mừng vì lúa được mùa,298_image_1.png,298_image_2.png
299,4,6,旗,Kì,quốc kì,Chú bộ đội đang kéo là cờ. 其 ( kì ) : thể hiện âm đọc,299_image_1.png,299_image_2.png
300,4,7,紀,Kỉ,thế kỉ,Chỉ ( 糸 ) được con người ( 己 ) sử dụng trong hàng thập kỉ,300_image_1.png,300_image_2.png
301,4,7,希,Hi,hi vọng,chữ 希 được tách ra và biên đỗj thành chữ X và chữ Xe. Cậu bé hi vọng mình có 1 chiệc “xiêu xe”,301_image_1.png,301_image_2.png
302,4,7,機,Cơ,cơ khí,Chiếc máy may được làm bằng gỗ cây ( 木 ),302_image_1.png,302_image_2.png
303,4,7,器,Khí,vũ khí,Khẩu súng và 4 thùng chứa đạn,303_image_1.png,303_image_2.png
304,4,7,議,Nghị,hội nghị,Một cuộc họp giữa các phát ngôn của chính nghĩa. 言: thể hiện ý nghĩa. 義: thể hiện âm đọc,304_image_1.png,304_image_2.png
305,4,7,客,Khách,lữ khách,Lữ khách đến nhà dọn thóc hộ,305_image_1.png,305_image_2.png
306,4,7,急,Cấp,khẩn cấp,Dùng tay ấn vào tim để sơ cứu khẩn cấp,306_image_1.png,306_image_2.png
307,4,7,級,Cấp,cấp bậc,"Quần áo được làm bằng chỉ, mỗi chiếc áo đại diện cho một tầng lớp xã hội. ( tách chữ 及 ra thành chữ nhân và số 3 )",307_image_1.png,307_image_2.png
308,4,7,球,Cầu,quả cầu,Nhà vua nào cũng muốn mình nắm trong tay cả thiên hạ ( quả địa cầu ),308_image_1.png,308_image_2.png
309,4,7,究,Cứu,nghiên cứu,Chữ 究 được tách ra thành chữ K và U. biến đổi thành chữ Kứu ( nghiên cứu ),309_image_1.png,309_image_2.png
310,4,8,救,Cứu,cấp cứu,Người sắp chết cần cấp cứu,310_image_1.png,310_image_2.png
311,4,8,泣,Khấp,khóc,Cậu bé đứng khóc,311_image_1.png,311_image_2.png
312,4,8,求,Cầu,yêu cầu,Những con chiên cầu nguyện trước thánh giá,312_image_1.png,312_image_2.png
313,4,8,給,Cấp,cung cấp,Cung cấp chỉ và xoong nồi cho người nghèo,313_image_1.png,313_image_2.png
314,4,8,宮,Cung,cung điện,Cung điện,314_image_1.png,314_image_2.png
315,4,8,去,Khứ,quá khứ,"Tách chữ 去 ra thành chữ K,H và U => chữ Khứ",315_image_1.png,315_image_2.png
316,4,8,挙,Cử,tiến cử,Năm nào cũng có cuộc bỏ phiếu bầu ra cán bộ,316_image_1.png,316_image_2.png
317,4,8,橋,Kiều,cây cầu,Người đi qua cây cầu làm bằng gỗ,317_image_1.png,317_image_2.png
318,4,8,競,Cạnh,cạnh tranh,Hai người cạnh tranh nhau,318_image_1.png,318_image_2.png
319,4,8,共,Cộng,cùng nhau,Đôi nam nữ đứng cùng nhau trên cầu,319_image_1.png,319_image_2.png
320,4,9,協,Hiệp,hiệp lực,Cùng chung lòng hiệp lực dưới lá cờ,320_image_1.png,320_image_2.png
321,4,9,鏡,Kính,gương,Cậu bé ( 立 ) nhìn ( 見 ) vào chiếc gương ( 鏡 ) bằng kim loại (金),321_image_1.png,321_image_2.png
322,4,9,業,Nguyệp,sự nghiệp,Sự nghiệp của tôi là trồng trọt và chăn nuôi,322_image_1.png,322_image_2.png
323,4,9,曲,Khúc,khúc nhạc,Cây đàn tranh đánh lên những khúc nhạc du dương,323_image_1.png,323_image_2.png
324,4,9,局,Cục,bưu cục,Bưu cục,324_image_1.png,324_image_2.png
325,4,9,極,Cực,"cực đoan, rất",Người nói 105 lần về chủ về cây cối (rất nhiều lần),325_image_1.png,325_image_2.png
326,4,9,銀,Ngân,"ngân hàng, bạc",Tiền ( 金 ) được giữ lại ( 艮 )trong ngân hàng ( 銀 ),326_image_1.png,326_image_2.png
327,4,9,苦,Khổ,"đắng, khốn khổ",Cốc thuốc làm từ thảo mộc rất đắng,327_image_1.png,327_image_2.png
328,4,9,区,Khu,khu vực,Khu vực bị đánh dấu X xảy ra đụng độ,328_image_1.png,328_image_2.png
329,4,9,具,cụ,"công cụ, đạo cụ",Chiếc tủ đựng công cụ,329_image_1.png,329_image_2.png
330,4,10,君,Quân,quân chủ,Lá cờ của quân chủ,330_image_1.png,330_image_2.png
331,4,10,訓,Huấn,giáo huân,Những lời ( 言 ) giáo huần ( 訓 ) trôi chảy như nước xuôi dòng ( 川 ),331_image_1.png,331_image_2.png
332,4,10,軍,Quân,quân đội,Xe quân đội có mái bọc thép,332_image_1.png,332_image_2.png
333,4,10,郡,Quận,quận huyện,君: thể hiện âm đọc. 阝: thể hiện ý nghĩa,333_image_1.png,333_image_2.png
334,4,10,軽,Khinh,nhẹ,Chiếc xe làm bằng gỗ nên rất nhẹ,334_image_1.png,334_image_2.png
335,4,10,係,Hệ,quan hệ,Con người có mối quan hệ với nhau,335_image_1.png,335_image_2.png
336,4,10,型,Hình,địa hình,刑: thể hiện âm đọc. 土: thể hiện ý nghĩa,336_image_1.png,336_image_2.png
337,4,10,径,Kính,đường kính,tách chữ 径 thành các chữ K i và H. => chữ KINH,337_image_1.png,337_image_2.png
338,4,10,景,Cảnh,quang cảnh,Quang cảnh mặt trời chiếu xuống nước,338_image_1.png,338_image_2.png
339,4,10,芸,Nghệ,nghệ thuật,Lọ hoa được cắm nghệ thuật,339_image_1.png,339_image_2.png
340,4,11,血,Huyết,máu,Cắt máu ăn thề,340_image_1.png,340_image_2.png
341,4,11,決,Quyết,hành quyết,Hành quyết bằng việc đâm vào bụng,341_image_1.png,341_image_2.png
342,4,11,欠,Khiếm,thiếu,Xác sống mất đầu,342_image_1.png,342_image_2.png
343,4,11,県,Huyện,"huyện, tỉnh",Đường đi lên huyện với nhiều ngôi nhà cao tầng,343_image_1.png,343_image_2.png
344,4,11,研,Nghiên,nghiên cứu,Con người thời xưa đã nghiên cứu ra mực mài,344_image_1.png,344_image_2.png
345,4,11,建,Kiến,xây dựng,Kiến trúc sư đang xây dựng bản vẽ ngôi nhà,345_image_1.png,345_image_2.png
346,4,11,健,Kiện,tráng kiện,建: thể hiện âm đọc. 亻: thể hiện ý nghĩa,346_image_1.png,346_image_2.png
347,4,11,験,Nghiệm,trải nghiệm,Một người một ngựa đi trải nghiệm mọi thứ trên đời,347_image_1.png,347_image_2.png
348,4,11,湖,Hồ,cái hồ,Ngôi mộ ở gần cái hồ rộng lớn,348_image_1.png,348_image_2.png
349,4,11,固,Cố,kiên cố,Ngôi mộ được xây lại kiên cố,349_image_1.png,349_image_2.png
350,4,12,結,Kết,kết hôn,Kết hôn,350_image_1.png,350_image_2.png
351,4,12,庫,Khố,"kho, chứa",Xe chở hàng đến cửa nhà kho,351_image_1.png,351_image_2.png
352,4,12,幸,Hạnh,hạnh phúc,Người có nhiều đất và nhiều tiền thì người đó sẽ hạnh phúc,352_image_1.png,352_image_2.png
353,4,12,向,Hướng,hướng về,hướng đi của cơn bão,353_image_1.png,353_image_2.png
354,4,12,港,Cảng,hải cảng,2 người đứng nắm tay trên cảng,354_image_1.png,354_image_2.png
355,4,12,康,Khang,sức khỏe,Đến Tết mọi người thường viết lời chúc sức khỏe lên những tờ giấy màu đỏ,355_image_1.png,355_image_2.png
356,4,12,候,Hậu,hậu duệ,Người hậu duệ được ban cho 14 mũi tên,356_image_1.png,356_image_2.png
357,4,12,功,Công,thành công,Dùng sức đóng thành công 1 cái thang,357_image_1.png,357_image_2.png
358,4,12,好,Hảo,thích,Cô gái thích trẻ con,358_image_1.png,358_image_2.png
359,4,12,航,Hàng,hàng hải,"Con thuyền đang đậu ở bền cảng, nơi hoạt động hàng hải rất tắp nập",359_image_1.png,359_image_2.png
360,4,13,号,Hiệu,Số hiệu,Số 0 và số 5,360_image_1.png,360_image_2.png
361,4,13,告,Cáo,quảng cáo,Tivi là nơi mà người ta chiếu quảng cáo,361_image_1.png,361_image_2.png
362,4,13,芽,Nha,Mạch nha,Mạch nha,362_image_1.png,362_image_2.png
363,4,13,根,Căn,gốc rễ,Rễ giữ ( 艮 ) cây đứng thẳng không bị nước cuốn trôi,363_image_1.png,363_image_2.png
364,4,13,差,Sai,sai khác,Con cừu soi dưới nước thấy khác,364_image_1.png,364_image_2.png
365,4,13,皿,Mãnh,bát đĩa,Đĩa được để trên giá,365_image_1.png,365_image_2.png
366,4,13,祭,Tế,tế lễ,Bốn miếng thịt ( タ ) được mang đi tế thần ( 示 ),366_image_1.png,366_image_2.png
367,4,13,最,Tối,tối cao,Cắt đủ 100 cái tai sẽ trở nên tối cao,367_image_1.png,367_image_2.png
368,4,13,菜,Thái,rau,Dùng tay đề cầm bó rau,368_image_1.png,368_image_2.png
369,4,13,材,Tài,tài liệu,Ngày xưa con người khắc chữ lên thân gỗ làm tài liệu,369_image_1.png,369_image_2.png
370,4,14,昨,Tạc,hôm qua,Ngày hôm qua nằm dài trên giường,370_image_1.png,370_image_2.png
371,4,14,殺,Sát,sát nhân,Sát nhân đi đến đâu là đánh dâu X đến đó,371_image_1.png,371_image_2.png
372,4,14,刷,Loát,In ân,Ngày xưa việc in ấn được làm bằng cách thêu lên khăn,372_image_1.png,372_image_2.png
373,4,14,札,Trát,tiền giầy,Dùng gỗ cây đỗ tạo ra tiền giấầy,373_image_1.png,373_image_2.png
374,4,14,察,Sát,cảnh sát,Cảnh sát làm lễ tế ( 祭 ) trong nhà ( 宀 ),374_image_1.png,374_image_2.png
375,4,14,参,Tham,tham gia,4 người tham gia quân đội,375_image_1.png,375_image_2.png
376,4,14,散,Tản,tản bộ,Đôi nam nữ tản bộ dưới trăng,376_image_1.png,376_image_2.png
377,4,14,産,Sản,sinh sản,"Bà bầu đang nằm ở bàn đẻ, chuẩn bị sinh ra em bé",377_image_1.png,377_image_2.png
378,4,14,残,Tàn,còn lại,"Sau một cơn sóng dữ, chỉ còn sót lại những mảnh vỡ con thuyền và cái mái chèo",378_image_1.png,378_image_2.png
379,4,14,指,Chỉ,ngón tay,Dùng ngón tay đề chỉ,379_image_1.png,379_image_2.png
380,4,15,始,Thuỷ,bắt đầu,Uống sữa mẹ đề bắt đầu một cuộc sống mới,380_image_1.png,380_image_2.png
381,4,15,歯,Xỉ,răng,Chiếc răng,381_image_1.png,381_image_2.png
382,4,15,死,Tử,chết,Người bị chặt đầu chết tức tưởi,382_image_1.png,382_image_2.png
383,4,15,詩,Thi,thi ca,Người ta đi thi ca hát bằng miệng,383_image_1.png,383_image_2.png
384,4,15,仕,Sĩ,công việc,Người nông dân đang làm công việc cuốc đất,384_image_1.png,384_image_2.png
385,4,15,使,Sử,sử dụng,Địa chủ sử dụng người hầu mang hành lý cho mình,385_image_1.png,385_image_2.png
386,4,15,氏,Thị,tên họ,Người ta viết chữ T nên trang giấy ( chữ T là tên họ của người đó ),386_image_1.png,386_image_2.png
387,4,15,史,Sử,lịch sử,Chiếc mũ quan là kỷ vật của lịch sử,387_image_1.png,387_image_2.png
388,4,15,試,Thí,thí nghiệm,Ta liên tưởng đến chữ THÍ và bình ống nghiệm,388_image_1.png,388_image_2.png
389,4,15,土,Sĩ,nhân sĩ,Nhân sĩ đang ngồi khoanh chân đề thiền định,389_image_1.png,389_image_2.png
390,4,16,司,Ty,quản lý,Phòng quản lý của công ty,390_image_1.png,390_image_2.png
391,4,16,次,Thứ,thứ tự,Sắp xếp theo thứ tự để không thiếu khối băng nào,391_image_1.png,391_image_2.png
392,4,16,持,Trì,cầm,Trụ trì cầm chuông niệm phật trong chùa,392_image_1.png,392_image_2.png
393,4,16,事,Sự,sự việc,Ngày xưa cây gậy của trưởng làng tượng trưng cho quyền lực. ( những việc quan trọng đêều do trưởng làng quyêt ),393_image_1.png,393_image_2.png
394,4,16,治,Trị,trị liệu,Trị liệu cho đứa trẻ không chịu bú sữa và luôn quấy khóc,394_image_1.png,394_image_2.png
395,4,16,児,Nhi,trẻ con,Trẻ con ngủ luôn có người đứng trông,395_image_1.png,395_image_2.png
396,4,16,辞,Từ,từ điền,10 người đứng nói về chủ đề từ điền,396_image_1.png,396_image_2.png
